ensg	param0	param1	param2	prior_mean	post_mean	lower_95	upper_95
ENSG00000111530	1.860272935359004	1.45754206885271	36.12392184331822	0.030183240234716996	0.019948486803683614	-0.059530800000000106	0.08570519999999959
ENSG00000122126	0.5927170785874116	0.8639627166438383	52.88746179942733	0.00443506499704162	-0.0002606460103624244	-0.04261320000000035	0.034952399999999884
ENSG00000238243	0.6432578730001176	0.8886565343372963	51.22601466763871	0.005022276728450169	0.008807740468579085	-0.026653200000000155	0.05059319999999978
ENSG00000144959	-1.6435174951818614	1.46454070638397	40.55755055308738	-0.02402835789704283	-0.030493635514878215	-0.08825880000000019	0.01994999999999969
ENSG00000223638	0.3542828390956814	0.8639627166438383	52.88746179942733	0.0025407101935497464	-0.000362679322233722	-0.03798480000000026	0.03303719999999988
ENSG00000120324	2.34333616317867	2.023341153823853	48.64847657133784	0.034547306032581916	0.028444841526528493	-0.02186520000000014	0.07373519999999978
ENSG00000122873	1.3793452833526305	1.462204468588148	35.35423482815376	0.024026412896709037	0.03636790869681427	-0.035590800000000034	0.1171464000000002
ENSG00000164574	1.071786256120344	1.111372936098571	53.79995489450551	0.010049772097400822	0.011594739863331597	-0.026493600000000228	0.05202960000000001
ENSG00000064995	-0.5626784294936042	0.8700152901191646	52.221146214206016	-0.004539819247993954	-0.004083890022661865	-0.04245359999999998	0.033675599999999584
ENSG00000155926	-1.2968506928288508	1.1697037147478413	41.31858171305701	-0.016163802438604925	-0.0205747245431792	-0.07724639999999994	0.028887600000000013
ENSG00000163485	0.6237053449047828	0.8592420694530946	57.44267385650861	0.0041308417896627325	0.0031413054169473565	-0.032239200000000245	0.03734639999999967
ENSG00000197757	-1.1608120571661542	1.0073511262451535	45.912749810393926	-0.011746013324584708	-0.009709960581196189	-0.05378520000000009	0.03431400000000018
ENSG00000187612	0.6432578730001176	0.8886565343372963	51.22601466763871	0.0052955039708410786	0.003990867595759049	-0.03367560000000003	0.0406979999999999
ENSG00000121211	-1.4554488654385282	1.221704338106114	37.233706999384886	-0.02010484149027864	-0.014471994354425644	-0.0641592000000002	0.04021920000000012
ENSG00000124587	-0.7192592398738149	0.8788044396052667	70.13754094091547	-0.004328105104022801	-0.010064871445937373	-0.04133640000000005	0.01212959999999974
ENSG00000139514	1.0912588401348975	1.242338628026612	35.72338218767367	0.018165085050702648	0.018344836064593494	-0.05059320000000023	0.08682239999999997
ENSG00000180730	0.6237053449047828	0.8628598256771851	52.221146214206016	0.0052995572597018615	1.321949910505985e-05	-0.04149599999999998	0.03463320000000003
ENSG00000114473	-0.7192592398738149	0.8788044396052667	67.3090195841497	-0.004617075385729446	-0.002195665660070954	-0.028408800000000234	0.02601479999999956
ENSG00000099821	-0.7192592398738149	0.8253270275745085	80.85258779216012	-0.003323604902965601	0.000492234079679667	-0.019152000000000058	0.025216799999999928
ENSG00000108641	-0.36386185784402497	0.8639627166438383	52.88746179942733	-0.0028622553158405423	0.002208855474757668	-0.02968560000000009	0.040538399999999974
ENSG00000132600	-1.331809058235163	1.2247076409199418	59.95263270717112	-0.011646361355402583	-0.02815088374679069	-0.07692720000000008	0.0035111999999997145
ENSG00000214954	-0.9625419205481608	0.9617719999537796	48.66835718960997	-0.008748008179094394	-0.015150472637210931	-0.06224400000000019	0.020907600000000137
ENSG00000054277	0.4405329768941677	0.861797699593527	56.34133033955903	0.0033439062931136187	0.007570755225974262	-0.023940000000000072	0.046124400000000065
ENSG00000131196	2.0758068942621515	1.9137382474684335	25.4095393833486	0.060176902978728464	0.024608198082397493	-0.0836304000000001	0.09927119999999956
ENSG00000130305	0.4405329768941677	0.8631300085445917	68.47355429056039	0.002762350832258286	0.010021428664927303	-0.01452359999999997	0.04500719999999969
ENSG00000185567	2.3934809237826062	2.2942018382360745	60.46897379270988	0.0316784801692292	0.029045105508375323	0.00654359999999965	0.05841359999999973
ENSG00000168000	-0.6562379205907949	0.8525589590943848	58.7553667449927	-0.004835960099198776	-0.0025250117393167586	-0.031600800000000095	0.028089599999999493
ENSG00000121057	1.1423027534143098	1.0945830307329314	55.24174539814511	0.010151080995403601	0.016883852756698514	-0.016438799999999976	0.05937120000000018
ENSG00000187257	-0.6851485224774979	0.8749686475719147	53.17912735284169	-0.005439882768046768	-0.01799321636559073	-0.07182000000000022	0.0156407999999999
ENSG00000163815	-1.20213001048668	1.0376621923416647	41.656848184460515	-0.013677515491051373	-0.0005661574840025087	-0.046124400000000065	0.06144600000000011
ENSG00000168269	0.6237053449047828	0.8592420694530946	54.721725242875536	0.004475952368765463	0.0008655035806559988	-0.03862319999999997	0.034952399999999884
ENSG00000185689	0.40780156268268547	0.8639627166438383	52.221146214206016	0.003167011609537065	0.009478374012303479	-0.022822800000000143	0.05107199999999956
ENSG00000189410	0.4405329768941677	0.861797699593527	56.34133033955903	0.003575085032654552	0.010183869190042247	-0.019311599999999984	0.04995480000000008
ENSG00000112599	-1.8847739963212662	1.503466301026871	33.46298809509045	-0.03283208958812254	-0.033575347549896155	-0.097356	0.025855199999999634
ENSG00000187595	-0.6851485224774979	0.8672411521111925	55.607853327950934	-0.005135959730288418	-0.013778610708001918	-0.056817600000000024	0.015481199999999973
ENSG00000040731	1.6181590985648415	1.3074264601928385	40.83349471663375	0.02133220710471253	-0.007829282887276022	-0.08953560000000005	0.04404960000000013
ENSG00000125618	0.6322774399542576	0.8592420694530946	57.44267385650861	0.0043394251569929265	0.002141129086034729	-0.0335160000000001	0.03479279999999996
ENSG00000125347	1.0978617391024068	1.063527776242376	35.966196694431275	0.01492010177273691	0.017381545084379307	-0.040698000000000345	0.0807576000000001
ENSG00000139343	1.0912588401348975	1.0102222341329112	36.91126063632672	0.014016345441042626	0.018560881464910816	-0.03479279999999996	0.08187479999999958
ENSG00000055957	-0.7192592398738149	0.8431466241024643	75.49799222541691	-0.0038309897662268627	-0.002576422890836356	-0.02569560000000015	0.021067200000000064
ENSG00000172273	1.860272935359004	1.462204468588148	35.02028327120053	0.030719529632406758	0.051804034186654455	0.0011171999999999294	0.1351811999999999
ENSG00000120952	-1.522967600733338	1.3508516806199988	40.48169146156193	-0.021669913847937386	-0.03677443557185838	-0.10565520000000017	0.01340640000000004
ENSG00000180346	0.4405329768941677	0.8391506301427952	58.7553667449927	0.0032328171268085413	-7.733949942479885e-05	-0.03415440000000025	0.029685599999999646
ENSG00000128833	0.6787386318363235	0.847935777476187	80.43334613499096	0.0033441875967375385	0.0018122936085404901	-0.020269199999999987	0.022343999999999475
ENSG00000047578	0.6787386318363235	0.8393109646484322	80.85258779216012	0.0033635583671690855	0.006180508462337366	-0.012768000000000335	0.030164400000000313
ENSG00000182118	-0.35246551244868657	0.8639627166438383	52.221146214206016	-0.0029747264692738355	-0.012071302060857901	-0.056338800000000244	0.019311599999999984
ENSG00000106789	-1.7263511224870238	1.6786120422087383	43.316090730131485	-0.027516211523841316	-0.015518123787040048	-0.06830880000000006	0.05298719999999957
ENSG00000120705	0.6237053449047828	0.8592420694530946	57.44267385650861	0.0041624182511588274	0.004657313584689321	-0.029526000000000163	0.04021920000000012
ENSG00000058668	0.5841404681342971	0.8639627166438383	52.88746179942733	0.004697213055926142	9.006991058930908e-05	-0.03990000000000027	0.03399479999999944
ENSG00000101311	-2.198777572128477	2.1997069081646616	36.38384814069246	-0.04826226936078476	-0.0004515348265062025	-0.07245839999999992	0.1064531999999998
ENSG00000090054	-1.6435174951818614	1.4866462969461665	40.68142449962922	-0.024904046062995306	-0.03525051388336879	-0.09177000000000035	0.008458799999999655
ENSG00000145982	1.1423027534143098	1.1272902125730664	64.72891467135277	0.009259185169109995	0.004552018026415472	-0.0335160000000001	0.037027199999999816
ENSG00000126550	-1.0761171121383428	1.0963722161965959	42.27577160654014	-0.012779743107688195	-0.020947637007680465	-0.07932120000000031	0.025855199999999634
ENSG00000123561	1.1423027534143098	1.0945830307329314	55.24174539814511	0.010192087847440143	0.016340534533077915	-0.017875200000000202	0.05921160000000025
ENSG00000182103	1.141067129128246	1.049087876581849	42.15447094837959	0.012404795862422581	0.009071424252182079	-0.04420920000000006	0.05841359999999973
ENSG00000196873	-0.7192592398738149	0.8769214908683133	68.23799767559406	-0.004357226476855931	-0.004423568052839324	-0.0335160000000001	0.023301599999999922
ENSG00000120833	1.4204708165287083	1.5430327036039975	29.870383800451727	0.031794503207370726	0.041120466648811194	-0.047880000000000145	0.13358519999999974
ENSG00000092148	1.6174750362206074	1.3814854461630142	52.60864146270337	0.01794383274597409	0.028225425010943148	-0.010533600000000032	0.08059800000000017
ENSG00000248487	0.3542828390956814	0.861207877922114	53.17912735284169	0.0026998239308388943	0.004097468489017328	-0.031122000000000316	0.04165559999999946
ENSG00000115568	2.4810322885362335	3.012194164963677	49.64047929569425	0.05189489214973422	0.07398787905630247	0.029206799999999866	0.12560519999999986
ENSG00000079557	-0.9964680250224962	0.9639185797289357	57.16588014385232	-0.007451248982033804	0.001113016795376916	-0.027291600000000305	0.0394211999999996
ENSG00000084207	1.2697337438382634	1.0994270184716781	51.32906500320657	0.012412470485765341	0.001193694685422834	-0.0504336000000003	0.03910199999999975
ENSG00000137100	-1.9733793367864993	1.732299219805274	32.55182678351503	-0.04053098446451338	-0.032351799527505554	-0.09895200000000015	0.04468799999999984
ENSG00000162849	-0.6562379205907949	0.8755678936812166	56.869726428656186	-0.005283516661736195	-0.007934682402858764	-0.04484760000000021	0.02298240000000007
ENSG00000004766	0.6701722652342879	0.8391506301427952	58.89811212574575	0.004369286404581534	0.017583029506262178	-0.010374000000000105	0.0638399999999999
ENSG00000160789	-0.672019695703725	0.9252155116688439	50.91457287922752	-0.005987658750366753	-0.00041335884894714247	-0.03670799999999996	0.04261319999999991
ENSG00000248144	0.6432578730001176	0.8886565343372963	51.22601466763871	0.005218401653881192	0.01166222740583184	-0.021546000000000287	0.0550619999999995
ENSG00000168615	0.362836416109504	0.861797699593527	56.34133033955903	0.002714181874709123	0.00020279481329446618	-0.03479279999999996	0.031919999999999504
ENSG00000100997	0.6701722652342879	0.8391506301427952	58.89811212574575	0.004676506440554972	0.012604553570502292	-0.013885200000000264	0.05187000000000008
ENSG00000145293	0.3542828390956814	0.861207877922114	53.66928324949318	0.0032908765858478037	0.00013641338805706367	-0.03862319999999997	0.03511199999999981
ENSG00000167981	2.4057428352357166	2.310807185072959	35.58981848979367	0.05373153486173102	0.05088861273216301	-0.025536000000000225	0.12353039999999993
ENSG00000257115	0.6432578730001176	0.8886565343372963	51.22601466763871	0.005755839094198555	0.022677390485343965	-0.009416400000000102	0.07341599999999993
ENSG00000115216	0.39394317325332406	0.8592420694530946	57.44267385650861	0.0028277591346877553	0.00344713751173217	-0.03080280000000002	0.03910199999999975
ENSG00000175792	0.9844529412787145	1.0173892960436521	48.756160435822515	0.00989065935635014	0.006563479155508764	-0.040538399999999974	0.05027399999999993
ENSG00000010310	2.35265797310116	2.1276112175204593	38.3640748109555	0.04626744479241028	0.05969837836973425	0.013087200000000188	0.12241319999999956
ENSG00000166477	-2.11693891571192	2.4526203076197723	21.20419186512687	-0.08962219178729881	-0.033105623220694914	-0.14699160000000022	0.14012880000000028
ENSG00000166343	-0.7192592398738149	0.8448565661821167	66.83842463660368	-0.004386502936667157	-0.004104800258305303	-0.029526000000000163	0.020109599999999617
ENSG00000107643	1.0954093470090593	1.497822182757709	30.18227213183211	0.024375668850035677	0.04393829841156419	-0.03926160000000012	0.13629840000000026
ENSG00000196605	2.446299392952284	2.4696288028444986	53.16057338820385	0.039261566614783625	0.04923095514415236	0.011969999999999814	0.0995904000000003
ENSG00000157578	-1.331809058235163	1.2247076409199418	59.406957380244606	-0.012094417116180086	-0.00951063822578005	-0.041176800000000124	0.024099599999999555
ENSG00000187175	0.6432578730001176	0.8886565343372963	51.22601466763871	0.005528483704871536	-0.0010366926657520603	-0.04580520000000021	0.03463320000000003
ENSG00000258644	0.6432578730001176	0.8886565343372963	51.22601466763871	0.005252728765276946	-0.002116445927566691	-0.04756080000000029	0.03287759999999995
ENSG00000108423	0.6787386318363235	0.8670043006831886	57.63571841827389	0.004882262611282201	0.004519918420373376	-0.027291600000000305	0.03686759999999989
ENSG00000143515	2.0758068942621515	1.9076360826273495	25.970926460206453	0.05809039201036535	0.06319348450231518	0.011491200000000035	0.1315103999999998
ENSG00000078967	-1.2513809127245332	1.1638211540417147	41.38158528466885	-0.015788910059209068	-0.010941972433563653	-0.05649840000000017	0.038782799999999895
ENSG00000111817	-1.595344537758943	1.357565121717267	40.751941036092944	-0.022321314106476683	-0.03169440731824069	-0.09544079999999999	0.01899240000000013
ENSG00000109854	-0.9625419205481608	0.9617719999537796	48.66835718960997	-0.008713558485761117	-0.007151466561954747	-0.045485999999999915	0.03160079999999965
ENSG00000090659	0.6701722652342879	0.8391506301427952	58.89811212574575	0.004729130398965778	0.007248491661204764	-0.02074800000000021	0.0406979999999999
ENSG00000135047	-2.113680427450125	2.16419659372668	38.904484789022675	-0.04376092846433885	-0.02702557959942419	-0.097356	0.07213919999999963
ENSG00000128203	0.6237053449047828	0.8628598256771851	52.221146214206016	0.004906840327105667	0.007586331017052516	-0.02793000000000001	0.04851839999999985
ENSG00000186562	0.6432578730001176	0.8886565343372963	51.22601466763871	0.0056405308996613415	0.0029277312522355582	-0.037825200000000336	0.04085759999999983
ENSG00000276430	0.634687089928369	0.8639627166438383	52.221146214206016	0.005246670144593151	0.002436731736765195	-0.035112000000000254	0.037027199999999816
ENSG00000112212	-1.044797467517457	0.9934615200521493	46.5318616680901	-0.010519635258365845	-0.01041007276305372	-0.05490240000000002	0.03160079999999965
ENSG00000024862	-0.6562379205907949	0.9179690795869766	55.189639789715685	-0.005331889989243257	-0.007597736046239065	-0.045007200000000136	0.025376399999999855
ENSG00000141458	0.6787386318363235	0.8548380319532805	66.8000729798044	0.004200232719639105	0.0009467638411190257	-0.026972400000000007	0.025216799999999928
ENSG00000140320	1.6482396046423191	1.0951295928698475	29.359506929555653	0.025572144476887913	0.020332772198880716	-0.048358799999999924	0.08841840000000012
ENSG00000101812	1.131349869644037	1.052043344322157	48.588309738693916	0.010985706333230304	0.021378521660186115	-0.018194400000000055	0.07660800000000023
ENSG00000133195	-0.8887720479175942	0.9648485240019985	48.75991683459237	-0.008539083885133525	-0.009527560126728205	-0.04979520000000015	0.02729159999999986
ENSG00000105443	-1.469276851237656	1.284976891905002	34.84478283309045	-0.02317602864841071	-0.023084331284728973	-0.08873759999999997	0.0419748000000002
ENSG00000197971	-1.3652368991386248	1.1864560954413708	41.31858171305701	-0.016721950411229827	-0.02739080384998084	-0.08825880000000019	0.018832800000000205
ENSG00000050438	2.0515968856641775	1.7734298337396672	43.328290462991795	0.03122902439845757	0.014624968468055296	-0.06000960000000033	0.06735120000000006
ENSG00000172572	1.1423027534143098	1.0945830307329314	55.10786158259113	0.009839202234947782	0.009477349451324942	-0.0263340000000003	0.045326399999999545
ENSG00000091986	-1.3504618189911775	1.2659505940095903	41.337147128257484	-0.018231515217257913	-0.022758787529123668	-0.07437359999999993	0.02298240000000007
ENSG00000187231	-0.6562379205907949	0.8678351058347588	57.13897093121531	-0.0047103100428211525	0.001419944721083131	-0.029845200000000016	0.04117679999999968
ENSG00000009830	-0.7192592398738149	0.9316395441574449	57.79889698375005	-0.005194819976862789	-0.016134729431393307	-0.05937120000000018	0.013087200000000188
ENSG00000150093	0.5927170785874116	0.8886565343372963	51.87963287436696	0.004880217157405457	0.010938370187221692	-0.022024800000000067	0.05330640000000031
ENSG00000142686	0.3542828390956814	0.8639627166438383	52.88746179942733	0.0028102065301687513	0.004360278095480454	-0.03080280000000002	0.042294000000000054
ENSG00000176567	0.6432578730001176	0.8886565343372963	51.22601466763871	0.0054368466013497325	0.006049877316050202	-0.029526000000000163	0.04373040000000028
ENSG00000135413	-2.0959899454787707	1.977590299053916	35.80200430186387	-0.04254814290698661	-0.06840741951907256	-0.15513120000000002	-0.010214400000000179
ENSG00000128463	-0.32298168868490923	0.8592420694530946	57.44267385650861	-0.002534644541644325	-0.000891052004408497	-0.03415440000000025	0.03399479999999944
ENSG00000153406	-1.6491552304752717	1.4542644170027537	39.273049318197636	-0.025722574617958266	-0.02027856818845173	-0.0735756000000003	0.03894239999999982
ENSG00000134318	-1.26973140666994	1.1981198797470123	40.76534577152742	-0.01580965313338382	0.010520736729400893	-0.03910200000000019	0.08522639999999981
ENSG00000136099	1.1423027534143098	1.0945830307329314	55.10786158259113	0.010492564056229142	0.005248787738496491	-0.03686760000000033	0.04149599999999953
ENSG00000102837	-2.198777572128477	2.0107680008922304	36.87722436370178	-0.043210891503729205	-0.005752900267648837	-0.06767039999999991	0.08809920000000027
ENSG00000256269	-0.5626784294936042	0.8689046727443199	52.221146214206016	-0.004449125526914205	-0.005668137638678541	-0.04532639999999999	0.030962399999999946
ENSG00000204991	2.34333616317867	2.1835298394532736	35.92786282841597	0.05025595012057938	0.05239320278772126	0.008937599999999879	0.11299679999999945
ENSG00000169760	1.681580356464806	1.5842669046513238	28.757767909558424	0.036925641268091794	0.05423839449344364	-0.024259199999999925	0.1490663999999997
ENSG00000101856	-1.1608120571661542	1.0073511262451535	45.912749810393926	-0.011601554627471209	-0.00167381467727271	-0.04484760000000021	0.054902399999999574
ENSG00000100906	0.39394317325332406	0.8628598256771851	52.221146214206016	0.0034083399624281947	0.0036151174745389456	-0.03415440000000025	0.04277279999999983
ENSG00000144550	-0.7192592398738149	0.8448565661821167	66.83842463660368	-0.004570404533811116	-0.009874504765807122	-0.04357079999999991	0.01388519999999982
ENSG00000036054	-1.26973140666994	1.173809310187512	41.12192329744061	-0.01599355734835454	-0.0067337751919634235	-0.049635600000000224	0.04516679999999962
ENSG00000145882	-0.9964680250224962	0.8409195170367406	53.93848122175716	-0.007216898105940141	-0.012067468799951986	-0.05123159999999993	0.015959999999999752
