ensg	param0	param1	param2	prior_mean	post_mean	post2_mean	lower_95	upper_95
ENSG00000075413	0.4737588075432656	0.8731645923743232	58.25064507487843	0.00366481648938449	0.020337588417544794	0.0011926577804178746	-0.012129600000000185	0.0751716
ENSG00000163864	0.6864335916789859	0.9442964740246468	46.26330903598148	0.006417817144357247	0.00036831606746807305	0.0006338632043529751	-0.045007200000000136	0.038304000000000116
ENSG00000153093	-1.5650120965977539	1.0811306952453559	46.74446317931351	-0.014817368932065776	-0.016424144347447395	0.0007128129981141217	-0.05442360000000024	0.014523599999999526
ENSG00000115607	-0.9312549579140571	0.9129287441679603	52.07693945654851	-0.007656646758838821	-0.0013202884318523093	0.00046799182346775553	-0.0335160000000001	0.03798480000000026
ENSG00000114491	0.6864335916789859	1.0309412998357332	48.68693824253462	0.0075838085689996036	0.015917750470875083	0.0009276457829350074	-0.021546000000000287	0.06336120000000012
ENSG00000106105	-0.573570863448197	0.8540238604666969	51.68482668180227	-0.004413333286105038	-0.004030984609115206	0.00046270339706819914	-0.03926160000000012	0.030643200000000093
ENSG00000144648	1.1859672275924174	1.039369454803033	38.13551157773379	0.013983385359725844	0.006880966985084046	0.0008983858641680579	-0.045645600000000286	0.05202960000000001
ENSG00000078898	0.5611361967199059	0.9010929822933483	68.86950930090926	0.0035573319620797335	0.01029878962234864	0.00048373724656663243	-0.01580040000000027	0.046603199999999845
ENSG00000257046	-1.5705396252780839	0.9497547422369248	32.23015091603497	-0.019502198615994944	-0.01098338376237937	0.0005009377057173458	-0.04404960000000013	0.021865199999999696
ENSG00000105352	0.6232842827843225	0.8722221387828251	46.26330903598148	0.005701689393910441	-0.005754141381156746	0.0006803456631151836	-0.05442360000000024	0.028728000000000087
ENSG00000113763	-0.7089760021506559	0.899263448277537	35.99878685217449	-0.00816410462780302	-0.006331232433803259	0.00107998236930657	-0.058892399999999956	0.04740119999999948
ENSG00000167588	1.3194566991528915	1.166661651266065	41.89164452976255	0.016035683716945116	0.010596463657073854	0.0008139570173596839	-0.03638880000000011	0.05282759999999964
ENSG00000267179	-0.9212368637223435	0.8839886971334171	30.554069255185635	-0.012426514139017802	-0.01700118922761444	0.0012898649818957899	-0.07437359999999993	0.029845199999999572
ENSG00000114978	-0.6772509429928774	0.877802285934673	53.86173728586113	-0.004979613277599255	-0.0001963819537553447	0.0005302084400268121	-0.03431400000000018	0.0406979999999999
ENSG00000136816	-0.8338465726384713	0.88095399954742	51.68482668180227	-0.007147341270255231	-0.009951263304554165	0.0006282927439303699	-0.051072000000000006	0.023780399999999702
ENSG00000154222	-1.1603385107255888	1.025815880957088	57.29885418179337	-0.00893703576829478	-0.003385573701916534	0.0003535680097473422	-0.031600800000000095	0.03032400000000024
ENSG00000118804	0.6864335916789859	0.9205148172752261	56.72628039135364	0.005235321024858527	0.00020707196493705671	0.0004288127425434511	-0.03702720000000026	0.031121999999999872
ENSG00000187486	-0.7549392828065936	0.8710770362628979	44.67391707927806	-0.007026653047458402	-0.006688492641312034	0.0007624206636443847	-0.05123159999999993	0.036229200000000183
ENSG00000187612	-0.9212368637223435	0.8839886971334171	30.554069255185635	-0.013650290013032265	0.0003709561614064607	0.0011861244370388762	-0.0494760000000003	0.06463799999999953
ENSG00000197702	-0.6772509429928774	0.8864677095628475	36.7151554109806	-0.008158572828840792	-0.002024930189398558	0.0009562326383618916	-0.049635600000000224	0.052189199999999936
ENSG00000275052	-1.6792587073325203	1.315516748214593	18.82459558456181	-0.04743298243290082	-0.04828965978987071	0.004605526759096616	-0.13262760000000018	0.023780399999999702
ENSG00000140876	0.682934981218065	0.8731645923743232	57.08270257990069	0.0051756574590780344	0.003903932084181921	0.0004219374308332285	-0.029526000000000163	0.03686759999999989
ENSG00000136099	0.5611361967199059	0.8511169919520086	57.51576694976729	0.0041212276611018415	0.0015824154151744658	0.00039091283022478626	-0.032239200000000245	0.0325584000000001
ENSG00000119599	1.214860079127567	1.0470061123687655	38.13551157773379	0.015388993655471708	0.01319550663258451	0.0007505194520776868	-0.026493600000000228	0.05410439999999994
ENSG00000143382	-1.1603385107255888	1.0125353541519924	56.18056360740141	-0.009154134249173825	-0.011476666985570441	0.00046021299804289913	-0.04389000000000021	0.015959999999999752
ENSG00000203668	0.44026851788048055	0.887777082341152	72.24347425231588	0.002728545157428677	0.006817367954095639	0.0003416123976081128	-0.01803480000000013	0.03798480000000026
ENSG00000173418	0.46007553998858347	0.8464725699474045	58.25064507487843	0.003388163502685388	0.003646341463081253	0.00038199104789165064	-0.027291600000000305	0.03590999999999944
ENSG00000166532	-0.5125371491025495	0.8455195670866723	51.68482668180227	-0.004100949823360385	-0.004254050050849053	0.00048769874604225364	-0.040698000000000345	0.030643200000000093
ENSG00000169727	-0.9528166465957714	0.9219443222878573	26.388720232862088	-0.015765512206845946	-0.006139988007796718	0.0017214896764309547	-0.06974520000000028	0.06671279999999946
ENSG00000249158	0.4673790048501672	0.887777082341152	72.24347425231588	0.002714762024424227	0.010277949557924953	0.00040637096808458106	-0.012768000000000335	0.043091999999999686
ENSG00000188906	-1.5650120965977539	1.0989372677704847	46.161782068730496	-0.015330440942272714	-0.02928645595875471	0.0013621190296127295	-0.07102200000000014	-0.0011171999999999294
ENSG00000188641	-0.8880357317406513	0.932293349241947	64.69966149569592	-0.006129628860948785	-0.004118187774504965	0.00025798376869317057	-0.02968560000000009	0.02218439999999955
ENSG00000008130	-1.1603385107255888	0.9798194101208684	45.89600270964905	-0.011045984192995986	-0.017786458806199078	0.0008576951211959575	-0.06112680000000026	0.014204399999999673
ENSG00000197406	-0.8900931783684793	0.891108861162924	33.78850557570691	-0.01090572603579449	-0.004139406401937808	0.0013309134645182574	-0.05921160000000025	0.05921160000000025
ENSG00000263464	-0.9212368637223435	0.8839886971334171	30.554069255185635	-0.012677150244517824	-0.028860641345289272	0.0025856649885365474	-0.10916640000000033	0.023939999999999628
ENSG00000125384	0.46007553998858347	0.8323851104284525	58.25064507487843	0.003054560707386201	0.0010210867344755067	0.00039444798829755477	-0.03287759999999995	0.03207959999999943
ENSG00000131669	-0.5125371491025495	0.8540238604666969	51.68482668180227	-0.003688469927386025	0.0060614865327359956	0.0007683994397973482	-0.029366400000000237	0.05681759999999958
ENSG00000171703	-0.8999780945431263	0.8788032603003678	34.07574588848599	-0.011024848194870228	-0.012551202357010231	0.0010726631405562897	-0.06575520000000035	0.03431400000000018
ENSG00000149651	-0.9212368637223435	0.8839886971334171	30.554069255185635	-0.012696344501001667	-0.024883609900944667	0.0017622551445981684	-0.08905680000000027	0.01994999999999969
ENSG00000198742	-0.9212368637223435	0.9074465892416573	29.090374132418646	-0.014077679652610099	-0.00255809362548036	0.0011586479743978181	-0.053944800000000015	0.05937120000000018
ENSG00000036828	-0.2792021395769772	0.8043097318797167	58.25064507487843	-0.0017189905208748052	-0.003810605135946359	0.0004178514952598896	-0.03846360000000004	0.02681280000000008
ENSG00000159915	0.6864335916789859	0.8905185530625773	62.473642359602444	0.004608795387189341	0.00442093022703704	0.0002962227682974496	-0.022822800000000143	0.03239880000000017
ENSG00000135677	0.4673790048501672	0.868494292877226	58.25064507487843	0.0029152348070654818	0.010386102391186864	0.0005159436736916691	-0.01739639999999998	0.0481992
ENSG00000189298	1.1859672275924174	0.902307508528468	51.107072597667155	0.009211059056268926	0.01031655533895796	0.0005977939035260685	-0.023301599999999922	0.04899719999999963
ENSG00000129696	-0.9337247658435653	0.916307891300367	60.499418718650894	-0.0068194069333501325	0.006531000320168306	0.0005754805315581707	-0.022184399999999993	0.05202960000000001
ENSG00000171984	0.4871807237365829	0.8464725699474045	58.25064507487843	0.0037197336325701202	0.0025856397902850503	0.00041479701285879265	-0.03080280000000002	0.035271599999999736
ENSG00000072182	-1.9746350791075724	1.4373741906226927	31.58353476629644	-0.03371949499915166	-0.038968725487125135	0.0027101767174501946	-0.1015056000000003	0.00670320000000002
ENSG00000139597	-0.5125371491025495	0.8417867272522873	53.344742942166505	-0.004107810010139049	-0.004894134158446453	0.0004604860167197604	-0.040698000000000345	0.028089599999999493
ENSG00000100418	-0.573570863448197	0.8540238604666969	51.68482668180227	-0.004822966403568757	-0.005236828814896891	0.0005135055199433827	-0.04261320000000035	0.029685599999999646
ENSG00000051341	2.3350927742700436	1.5598565338102517	50.3843632426917	0.02555470221119268	0.018624811020620666	0.0005774276902141056	0.00031919999999985293	0.04516679999999962
ENSG00000182224	-0.9666818992634473	0.9390229335961529	28.386822729308957	-0.015740776076441997	-0.02844504319154712	0.002058614430746156	-0.09480240000000029	0.019311599999999984
ENSG00000172007	-0.5125371491025495	0.8455195670866723	51.68482668180227	-0.004023622495486222	-0.0067798087453613525	0.0006119850732318457	-0.0481992	0.028887600000000013
ENSG00000100228	0.4673790048501672	0.8985100287649733	70.62554590976092	0.0025751330560975483	0.0033480406655655164	0.00027934309982790694	-0.023141999999999996	0.03080280000000002
ENSG00000197587	-0.6772509429928774	0.8630679452754727	56.66395913601365	-0.005101955284740516	-0.013410297838068297	0.0007554891732020159	-0.058892399999999956	0.01739639999999998
ENSG00000177875	-1.0463361278718786	0.9127467700803995	27.284345771544874	-0.015045133178776138	-0.03760645307426527	0.0032420284680130967	-0.11985960000000029	0.015321600000000046
ENSG00000144771	0.5582491367791627	0.8731645923743232	58.25064507487843	0.004019744252253462	-0.00400283547223299	0.00047889825634891297	-0.04452839999999991	0.025376399999999855
ENSG00000167085	-0.6772509429928774	0.8736112280031175	56.66395913601365	-0.005085638335933186	-0.005834723668873221	0.0004929584739440212	-0.04213440000000013	0.027610799999999713
ENSG00000171478	-0.5125371491025495	0.8417867272522873	53.344742942166505	-0.004084267198393194	-0.003741161817085354	0.000531481521025948	-0.041176800000000124	0.032718000000000025
ENSG00000183918	-0.6772509429928774	0.8615472574273739	56.66395913601365	-0.0049658959844615415	-0.005936965747497911	0.0004893896168039675	-0.042294000000000054	0.027131999999999934
ENSG00000174740	0.4871807237365829	0.8464725699474045	58.25064507487843	0.0032035596094850812	0.00012294338839097675	0.0004512713548837558	-0.03670799999999996	0.032239200000000245
ENSG00000179172	-0.8900931783684793	0.8854669383614345	31.14797784516711	-0.011921727148774628	-0.0026380696800343455	0.0011472525815021722	-0.05378520000000009	0.05841359999999973
ENSG00000240403	1.1859672275924174	1.1368298558301304	48.17474725421055	0.012307399293015227	0.005027021446304754	0.0006336396012920288	-0.040059600000000195	0.042294000000000054
ENSG00000196459	-0.6772509429928774	0.8648880589800395	52.11404813404889	-0.005546705373620797	-0.005296856853659999	0.0005792832024146783	-0.04420920000000006	0.032239200000000245
ENSG00000257138	1.1499125100641259	0.9263640531970782	38.13551157773379	0.012869319700667632	0.024455061862985926	0.0017057720909398988	-0.017715600000000276	0.08793959999999945
ENSG00000105640	-0.6772509429928774	0.8630679452754727	56.66395913601365	-0.004884497127465364	-0.005456700916171073	0.0004965703615630993	-0.041815200000000274	0.028408800000000234
ENSG00000135272	-1.2333087865165107	0.9450928651951426	31.95251753542624	-0.016355854014026935	-0.01511269327838768	0.0013213606537284496	-0.07197960000000014	0.037505999999999595
ENSG00000151743	-0.5125371491025495	0.8540238604666969	51.68482668180227	-0.004419513245677465	0.001904844119324294	0.0005179388873565989	-0.03128160000000024	0.043091999999999686
ENSG00000116525	2.3350927742700436	1.665410204196589	33.37223042196503	0.04123311638548575	0.043579933093160356	0.0031305628817449435	0.002393999999999785	0.10677239999999966
ENSG00000137106	-0.9337247658435653	1.0239552861943182	51.6460102012896	-0.00872243653620895	-0.0189328561814313	0.0009442517328133094	-0.06447840000000005	0.01388519999999982
ENSG00000170955	0.584272478826596	0.8731645923743232	57.08270257990069	0.0046845845999858695	0.0027780056678831954	0.00044050765647798626	-0.03207960000000032	0.03606960000000026
ENSG00000005961	-0.2792021395769772	0.887777082341152	72.24347425231588	-0.0018172007460033467	-0.0022380828979685395	0.00024784010091112514	-0.02856840000000016	0.02298240000000007
ENSG00000171241	2.3350927742700436	1.5233039107895283	41.533156931073215	0.030115014591242266	0.037661088566399124	0.0022286558300450127	0.003351599999999788	0.09049320000000005
ENSG00000010219	0.4673790048501672	0.9022664296844484	69.07327825244923	0.0031810907405699675	-0.0023895223377848286	0.0003201237933589193	-0.03495240000000033	0.023141999999999996
ENSG00000184949	0.5730614974679975	0.9022664296844484	72.40447114713785	0.0029417505102902137	0.00043828275675977097	0.00022465454354356914	-0.02617439999999993	0.023620799999999775
ENSG00000114487	0.49520700944704316	0.9022664296844484	73.10593814947998	0.002731038762431496	0.005594875107304347	0.00031487386547913554	-0.019790400000000208	0.035271599999999736
ENSG00000167196	-0.9212368637223435	0.9129031152297181	28.12672247487751	-0.014448560380554913	-0.06895630659412372	0.007639131687656986	-0.16885679999999992	-0.0007980000000000764
ENSG00000104722	0.5317045696856829	0.8502230263642466	58.25064507487843	0.0037235993380491878	0.005285456425225423	0.0004459582103097704	-0.0263340000000003	0.04037880000000005
ENSG00000159556	-0.09179406108685861	0.8402126196170911	58.25064507487843	-0.0007417860225415239	-0.0024833677568941465	0.00042426907602014776	-0.03750600000000004	0.029366399999999793
ENSG00000168993	-0.7796921212274399	0.8647399369608797	49.7648025092929	-0.006210710140464643	-0.007973029782184813	0.0006520644659912117	-0.04979520000000015	0.02904719999999994
ENSG00000114354	-0.6772509429928774	0.8856503773154195	40.54275247830537	-0.00703097985785549	-0.009475814904212863	0.0009546189129026938	-0.06032880000000018	0.03590999999999944
ENSG00000013293	0.6816094699127352	0.910368487611121	61.31323033168266	0.005062191940530464	-0.001456180148759804	0.0004398258599125509	-0.03990000000000027	0.028249200000000307
ENSG00000144834	-0.6772509429928774	0.8634447968319369	51.69928791263868	-0.005946157564055417	-0.005906845436892817	0.0005736624121017171	-0.045007200000000136	0.030643200000000093
ENSG00000166073	0.7095293438757274	0.8975215839127251	46.26330903598148	0.0072161753060322725	0.006521536375505125	0.0007010635968297443	-0.03495240000000033	0.04931639999999948
ENSG00000142583	0.5611361967199059	0.9010929822933483	68.86950930090926	0.0034771505317806126	0.003477478758650153	0.0002794167777635556	-0.023301599999999922	0.03080280000000002
ENSG00000107175	2.3350927742700436	1.2804285478793762	41.92237457607615	0.025136985270673585	0.051315175990831595	0.004243964816497755	0.003989999999999938	0.12863760000000024
ENSG00000101190	-0.6772509429928774	0.877802285934673	42.29832952335095	-0.006300819923353137	-0.00593662447454015	0.0008313898015279666	-0.05250840000000023	0.03990000000000027
ENSG00000055950	-1.1603385107255888	1.0374121291551555	47.31052136376882	-0.011221508197120762	-0.016054279474690177	0.0008104514132026546	-0.05873280000000003	0.018513599999999464
ENSG00000105835	-0.5125371491025495	0.8455195670866723	51.68482668180227	-0.004611285506250039	-0.003859004341591982	0.0005474160825086269	-0.0419748000000002	0.03335639999999973
ENSG00000167281	-0.8251337132171632	0.9304814164013994	49.46347424033463	-0.007269603246608125	-0.011339979460097129	0.000799812824275471	-0.05729640000000025	0.02681280000000008
ENSG00000139505	-1.5746763204509435	1.1451998822858636	48.130083915026	-0.015294548009240192	-0.01228548609429704	0.0006922093586763323	-0.05091240000000008	0.027131999999999934
ENSG00000165555	0.5940277213999646	0.8710251298803987	57.08270257990069	0.004639035233549976	0.006991550855963757	0.0004574154740526412	-0.02362080000000022	0.04261319999999991
ENSG00000249967	-0.9212368637223435	0.9129031152297181	28.12672247487751	-0.013880992819673078	-0.0044333376316905565	0.0013389923023538655	-0.06048840000000011	0.06080759999999952
ENSG00000112312	2.2692568524185885	1.5286930112098036	29.388587022162568	0.042763019996119936	0.06724699160773716	0.007226145563283954	0.005905199999999944	0.16566480000000006
ENSG00000180432	-0.32858876376185503	0.9010929822933483	67.61625506266782	-0.0024071888681058357	0.004214133579342825	0.0003690619223799447	-0.022184399999999993	0.038782799999999895
ENSG00000176148	-1.5650120965977539	1.0565714709045557	46.74446317931351	-0.014015533590705252	-0.03358516279899024	0.0023283848081902246	-0.10134599999999994	0.004309199999999791
ENSG00000165028	-0.5254653846294699	0.8578077743008128	51.68482668180227	-0.004204089137670289	-0.0055858593561633665	0.0004710513251414966	-0.041815200000000274	0.027451199999999787
ENSG00000117395	-0.9337247658435653	0.9265204166505516	58.83315264067479	-0.006913629788513899	-0.012232824545737571	0.0005500824582008834	-0.0494760000000003	0.015481199999999973
ENSG00000179115	-0.2728125733111318	0.8667072455298872	58.25064507487843	-0.0021243469836030307	-0.00016876400553543416	0.00037862284982746356	-0.03128160000000024	0.03287759999999995
ENSG00000266964	-0.12214057772052046	0.8365032091457683	60.12142996754676	-0.0006875869567828045	0.003663948942907242	0.0004356438126710975	-0.0263340000000003	0.04037880000000005
ENSG00000186847	-0.573570863448197	0.8578077743008128	51.46515481105181	-0.0045355689506815485	-0.007446385481462356	0.0005336558277039933	-0.046124400000000065	0.02553599999999978
ENSG00000143512	1.1859672275924174	1.0914213028533877	51.93527208665775	0.010964104071076602	0.027275194854753236	0.001344138289631729	-0.0035112000000001586	0.07341599999999993
ENSG00000198925	-1.1123878293912848	1.0583522761404383	24.25990190159376	-0.022567642985163488	-0.012879757514724508	0.0021234667426677607	-0.08331120000000025	0.0651168000000002
ENSG00000235118	-0.9212368637223435	0.8839886971334171	30.554069255185635	-0.013092434253238146	-0.008372321771240308	0.0009347393725217374	-0.05713680000000032	0.04149599999999953
ENSG00000169884	-0.09179406108685861	0.8262293416156506	58.25064507487843	-0.000639338200389916	-0.0012101279761489701	0.0003516072354807017	-0.032718000000000025	0.02904719999999994
ENSG00000111262	-0.5952612468927585	0.8624029288803082	47.86541281637749	-0.004769148372128635	-0.00224027080930647	0.0006568555690645117	-0.04213440000000013	0.041017199999999754
ENSG00000100147	-0.32691039462468746	0.8439353401429913	58.25064507487843	-0.0025663960792086317	-0.0029977213179552655	0.00041707323839083107	-0.03702720000000026	0.029206799999999866
ENSG00000056291	0.5730614974679975	0.9010929822933483	68.86950930090926	0.0037011841220916403	0.0024284925599755026	0.00028558270595737756	-0.02569560000000015	0.02952599999999972
ENSG00000173699	0.5025154741131462	0.8464725699474045	57.08270257990069	0.0036082009777883032	0.0029241939346912804	0.0004060406781425183	-0.030004799999999943	0.03559079999999959
ENSG00000144554	-0.2792021395769772	0.8713935709179621	87.08067934035485	-0.0015133359007563267	0.0005745687990458105	0.00014263609074327568	-0.018194400000000055	0.021386399999999917
ENSG00000081307	-0.6862937370108849	0.8043097318797167	58.25064507487843	-0.004768050834445248	-0.00350920870905038	0.00037008232241966615	-0.034473600000000104	0.027451199999999787
ENSG00000103326	-1.5746763204509435	1.1680773647305172	35.94501352306662	-0.021475898187476545	-0.06792044549594921	0.007164911006544032	-0.16359000000000012	-0.004628400000000088
ENSG00000166448	2.3350927742700436	1.8528194532421431	30.799469731605875	0.0494087462791436	0.06422250470015074	0.0061709917353291	0.008458799999999655	0.1471511999999997
ENSG00000160145	-1.786652314494891	1.4558437811038236	26.545608767656503	-0.0391515609897892	-0.049953256211792404	0.003999310601743763	-0.12033840000000007	-0.0020747999999999323
ENSG00000131059	0.46007553998858347	0.8464725699474045	58.25064507487843	0.0035088055520529973	0.004228698378975038	0.00038363315554452353	-0.02617439999999993	0.03686759999999989
ENSG00000086548	0.6864335916789859	0.9603243787199636	49.171375771642	0.006885860936034841	0.016110826217237088	0.0010056961956390722	-0.02122679999999999	0.06687240000000028
ENSG00000089692	0.5098184922441068	0.8464725699474045	57.08270257990069	0.00429201154826647	0.0027756567450203393	0.0003933101018033578	-0.029845200000000016	0.03479279999999996
ENSG00000183888	-0.573570863448197	0.8540238604666969	51.68482668180227	-0.004763452943093666	-0.00840688478452547	0.0005923665523500797	-0.04931639999999993	0.0250572
ENSG00000102755	-0.573570863448197	0.8578077743008128	51.46515481105181	-0.0051247856494393736	-0.0009607125470058145	0.00043043409552383975	-0.033356400000000175	0.035271599999999736
ENSG00000185345	-1.5650120965977539	1.1525202989682768	35.94501352306662	-0.020884902998969588	-0.018381892896223544	0.0011609755688846124	-0.06751079999999998	0.028728000000000087
ENSG00000141867	-0.6772509429928774	0.8856503773154195	38.77713054660417	-0.007985331095210347	-0.0016698933669782965	0.0008468160902207408	-0.04644359999999992	0.049635600000000224
ENSG00000155744	-1.4230550222839213	0.9853785163760392	20.981259298042584	-0.028546201836608578	-0.05560754448185351	0.0058925768981270815	-0.15656760000000025	0.0071819999999998
ENSG00000115275	-0.9337247658435653	0.9211760671899631	61.885372242862545	-0.006468462296449659	0.0018579373921800107	0.00034242319549666834	-0.023780400000000146	0.03686759999999989
ENSG00000138442	0.6889918643715951	0.8760866835223116	46.26330903598148	0.006445429924960533	0.015635708424248624	0.0009365432170050759	-0.01947119999999991	0.06527640000000012
ENSG00000090061	-0.6772509429928774	0.877802285934673	42.29832952335095	-0.006570654936036266	-0.0039434935053119236	0.0008014480063521119	-0.04867800000000022	0.04341119999999954
ENSG00000001036	-0.9337247658435653	0.9315513900025747	62.069099958757164	-0.006460400686991848	-0.007925262939060335	0.00038953708911505336	-0.03958079999999997	0.01994999999999969
ENSG00000239779	-0.09294140927964407	0.8439353401429913	58.25064507487843	-0.0007106536695912745	-0.0034853070653902357	0.0003380800494572245	-0.03543120000000011	0.02425919999999948
ENSG00000146242	-0.573570863448197	0.8578077743008128	51.46515481105181	-0.004560179893762888	-0.017651343857185142	0.001019326994381412	-0.06942599999999999	0.015002400000000193
ENSG00000163900	-0.09179406108685861	0.8439353401429913	58.25064507487843	-0.0003961098595235533	0.001585672262507699	0.0004299530910527931	-0.030483600000000166	0.03686759999999989
ENSG00000103121	0.46323358087967176	0.8464725699474045	58.25064507487843	0.003150601892797856	0.008026999462684911	0.0004303524295633603	-0.01947119999999991	0.043091999999999686
ENSG00000150750	-0.6772509429928774	0.8615472574273739	56.66395913601365	-0.0049444078942843545	-0.006681280513450787	0.000498224885517342	-0.04357079999999991	0.025695599999999708
ENSG00000164707	-0.32858876376185503	0.9010929822933483	70.27861613862787	-0.00189283028032909	0.0005600405386326268	0.00032683223853551707	-0.027291600000000305	0.03176039999999958
ENSG00000198680	-0.49472998262549167	0.8455195670866723	51.68482668180227	-0.003813273946817728	-0.004988252461601075	0.000515144084829478	-0.04277280000000028	0.029845199999999572
ENSG00000182134	-0.2792021395769772	0.8511169919520086	58.69257017238699	-0.0021360995610831155	0.0037152733720918632	0.0004155662439447194	-0.025216799999999928	0.04037880000000005
ENSG00000167193	-0.7637232951342858	0.8734537346721232	48.31586522093008	-0.0066648050419357875	-0.01275344905608714	0.0008002201279876946	-0.05937120000000018	0.02218439999999955
ENSG00000177885	-0.7637232951342858	0.8647399369608797	50.359916749401854	-0.006233801983940712	-0.004047697662691946	0.0006034256724019289	-0.04261320000000035	0.036229200000000183
ENSG00000159082	-1.6407083476509898	1.403620062390904	28.087791719575996	-0.03340006309127452	-0.00673184733080189	0.0017317770584733946	-0.06431880000000012	0.07229879999999955
ENSG00000237765	0.49520700944704316	0.9400626064349913	57.607381423316035	0.003683054286696191	0.009465898770827676	0.0004010637344301664	-0.016598400000000346	0.04149599999999953
ENSG00000131042	0.4673790048501672	0.8822779889194134	72.45795350697044	0.0024694703087579173	-0.0007154588233731556	0.00025298175345440927	-0.02920680000000031	0.023141999999999996
ENSG00000186143	1.1927683472605661	1.0675702138337082	38.43294910131688	0.014833355060169442	0.017570068491200148	0.0013104633791719302	-0.03176040000000002	0.07277760000000022
ENSG00000205777	-0.5125371491025495	0.8417867272522873	53.13704679825913	-0.004194778191522575	-0.006985281473020383	0.0005583362538251184	-0.046762800000000215	0.026653200000000155
ENSG00000183770	-0.5952612468927585	0.8585955515805648	54.313711139396325	-0.004477970841541928	-0.0055300942090585935	0.0005495846018994456	-0.04404960000000013	0.0300047999999995
ENSG00000109083	-0.6772509429928774	0.8856503773154195	38.77713054660417	-0.007238025466337879	-0.009871011752593906	0.001110898239282095	-0.06463799999999997	0.03910199999999975
ENSG00000105371	2.3350927742700436	1.6115745630062992	27.462565470814113	0.048214629959373825	-0.015379305739182789	0.0034925962236829027	-0.12305160000000015	0.05538120000000024
ENSG00000016391	0.49520700944704316	0.8811341735561918	71.00515031670314	0.0030683877146636582	0.0036989063992897207	0.00026607665533484647	-0.021705600000000214	0.030643200000000093
ENSG00000069812	1.1499125100641259	0.9692343060635094	38.64394075527983	0.013108865315798014	0.009495596524325585	0.0011041734145192318	-0.04404960000000013	0.06064799999999959
